818;OPERADORES DE OPERAÇÃO UNITÁRIA DE LABORATÓRIO (TRANSVERSAL PARA TODA INDÚSTRIA DE PROCESSOS)   
820;SUPERVISORES DA SIDERURGIA E DE MATERIAIS DE CONSTRUÇÃO
821;OPERADORES DE INSTALAÇÕES E EQUIPAMENTOS DE PRODUÇÃO DE METAIS E LIGAS- 1ª FUSÃO
822;OPERADORES DE INSTALAÇÕES E EQUIPAMENTOS DE PRODUÇÃO DE METAIS E LIGAS - 2ª FUSÃO
823;TRABALHADORES DE INSTALAÇÕES E EQUIPAMENTOS DE MATERIAL DE CONSTRUÇÃO, CERÂMICA E VIDRO
828;TRABALHADORES ARTESANAIS DE MATERIAIS DE CONSTRUÇÃO
830;SUPERVISORES DA FABRICAÇÃO DE CELULOSE E PAPEL
831;TRABALHADORES DA PREPARAÇÃO DE PASTA DE PAPEL
832;TRABALHADORES DA FABRICAÇÃO DE PAPEL
833;CONFECCIONADORES DE PRODUTOS DE PAPEL E PAPELÃO
840;SUPERVISORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO AGROINDUSTRIAIS
841;OPERADORES DA PREPARAÇÃO DE ALIMENTOS E BEBIDAS
842;OPERADORES DE TRATAMENTO DE FUMO E DE FABRICAÇÃO DE CHARUTOS E CIGARROS (INCLUSIVE ARTESANAIS)
848;TRABALHADORES  DA INDÚSTRIA DE ALIMENTOS 
849;TRABALHADORES DA AGROINDÚSTRIA E DA FABRICAÇÃO DE ALIMENTOS E BEBIDAS (INCLUSIVE ARTESANAIS)
860;SUPERVISORES DE INSTALAÇÕES DE PRODUÇÃO E DISTRIBUIÇÃO DE ENERGIA, UTILIDADES, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA
861;OPERADORES DE INSTALAÇÕES DE GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA TÉRMICA, ELÉTRICA E NUCLEAR
862;OPERADORES DE UTILIDADES
871;OUTROS TRABALHADORES ELEMENTARES INDUSTRIAIS
910;SUPERVISORES DE REPARAÇÃO E MANUTENÇÃO MECÂNICA
911;MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS, COMERCIAIS E RESIDENCIAIS
913;MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS PESADAS E EQUIPAMENTOS AGRÍCOLAS
914;MECÂNICOS DE MANUTENÇÃO VEICULAR
915;REPARADORES DE INSTRUMENTOS E EQUIPAMENTOS DE PRECISÃO 
